tahun,provinsi,kabupaten_kota,kecamatan,kode_prov,kode_kabkota,kode_kec,jenjang,jumlah_satuan_pendidikan,date_pull,jumlah_laki,jumlah_perempuan,jumlah_alergi,jumlah_fobia,jumlah_intoleransi,jumlah_penerima_manfaat,jumlah_kondisi_khusus,jumlah_satpen_negeri,jumlah_satpen_swasta
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Damar,290000,290600,290605,PAUD,6,2026-06-19 13:38:41,170,118,0,0,0,288,0,2,4
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Damar,290000,290600,290605,SD,3,2026-06-19 13:38:41,120,124,0,0,0,244,0,3,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Damar,290000,290600,290605,SLB,1,2026-06-19 13:38:41,164,96,0,0,0,260,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Damar,290000,290600,290605,SMA,1,2026-06-19 13:38:41,312,396,0,0,0,708,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Damar,290000,290600,290605,SMP,2,2026-06-19 13:38:41,560,588,0,0,0,1148,0,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Dendang,290000,290600,290601,PAUD,5,2026-06-19 13:38:41,180,112,0,2,0,292,2,2,3
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Dendang,290000,290600,290601,SMK,1,2026-06-19 13:38:41,232,178,0,0,0,410,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Gantung,290000,290600,290602,PAUD,3,2026-06-19 13:38:42,112,110,0,0,0,222,0,0,3
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Gantung,290000,290600,290602,SD,1,2026-06-19 13:38:42,274,258,8,0,0,532,8,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Gantung,290000,290600,290602,SMP,1,2026-06-19 13:38:42,358,308,0,0,0,666,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Kelapa Kampit,290000,290600,290604,PAUD,5,2026-06-19 13:38:42,178,186,0,0,0,364,0,2,3
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Kelapa Kampit,290000,290600,290604,SD,1,2026-06-19 13:38:42,0,0,0,0,0,0,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Kelapa Kampit,290000,290600,290604,SMP,1,2026-06-19 13:38:42,272,224,0,0,0,496,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Manggar,290000,290600,290603,PAUD,3,2026-06-19 13:38:42,210,180,7,0,1,390,8,1,2
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Manggar,290000,290600,290603,SD,4,2026-06-19 13:38:42,840,728,20,1,1,1568,22,4,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Manggar,290000,290600,290603,SMP,1,2026-06-19 13:38:42,356,348,0,0,0,704,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Simpang Pesak,290000,290600,290607,PAUD,6,2026-06-19 13:38:43,170,154,4,0,1,324,5,2,4
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Simpang Pesak,290000,290600,290607,SD,6,2026-06-19 13:38:43,586,508,16,0,0,1094,16,6,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Simpang Pesak,290000,290600,290607,SMA,1,2026-06-19 13:38:43,410,490,8,0,0,900,8,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Simpang Pesak,290000,290600,290607,SMP,2,2026-06-19 13:38:43,370,368,19,0,0,738,19,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Simpang Renggiang,290000,290600,290606,PAUD,4,2026-06-19 13:38:43,112,88,3,0,0,200,3,0,4
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Simpang Renggiang,290000,290600,290606,SD,6,2026-06-19 13:38:43,502,518,114,0,0,1020,114,6,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,Kec. Simpang Renggiang,290000,290600,290606,SMP,2,2026-06-19 13:38:43,304,322,2,0,0,626,2,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,Pulau Besar,290000,290500,290506,PAUD,1,2026-06-19 13:38:38,28,42,0,0,35,70,35,0,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,Simpang Rimba,290000,290500,290502,SD,2,2026-06-19 13:38:38,622,596,0,0,0,1218,0,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,Toboali,290000,290500,290503,PAUD,6,2026-06-19 13:38:38,380,272,1,0,0,652,1,0,6
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,Toboali,290000,290500,290503,SD,7,2026-06-19 13:38:38,1000,728,26,0,0,1728,26,7,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,Toboali,290000,290500,290503,SMA,2,2026-06-19 13:38:38,1364,1950,116,0,0,3314,116,1,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,Toboali,290000,290500,290503,SMK,1,2026-06-19 13:38:38,0,0,9,0,0,0,9,0,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,Toboali,290000,290500,290503,SMP,1,2026-06-19 13:38:39,760,868,0,0,0,1628,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,Tukak Sadai,290000,290500,290507,PAUD,1,2026-06-19 13:38:39,116,76,7,0,0,192,7,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,Tukak Sadai,290000,290500,290507,SD,1,2026-06-19 13:38:39,292,258,20,32,7,550,59,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Jebus,290000,290400,290405,SD,10,2026-06-19 13:38:37,1600,1426,6,3,1,3026,10,10,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Kelapa,290000,290400,290401,PAUD,9,2026-06-19 13:38:37,176,144,0,0,0,320,0,2,7
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Kelapa,290000,290400,290401,SD,6,2026-06-19 13:38:37,534,470,0,1,0,1004,1,6,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Kelapa,290000,290400,290401,SMA,2,2026-06-19 13:38:37,712,952,0,0,0,1664,0,1,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Kelapa,290000,290400,290401,SMP,6,2026-06-19 13:38:37,920,892,108,0,0,1812,108,4,2
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Mentok,290000,290400,290403,PAUD,3,2026-06-19 13:38:37,82,100,5,0,0,182,5,0,3
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Mentok,290000,290400,290403,SD,5,2026-06-19 13:38:37,1672,1478,93,42,21,3150,156,5,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Mentok,290000,290400,290403,SMA,1,2026-06-19 13:38:37,746,1066,0,0,0,1812,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Mentok,290000,290400,290403,SMP,2,2026-06-19 13:38:37,1256,1234,177,0,0,2490,177,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Parittiga,290000,290400,290406,SD,16,2026-06-19 13:38:37,3084,2820,49,1,0,5904,50,13,3
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Simpang Teritip,290000,290400,290404,PAUD,9,2026-06-19 13:38:38,324,390,0,0,0,714,0,1,8
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Simpang Teritip,290000,290400,290404,SD,2,2026-06-19 13:38:38,266,248,22,0,0,514,22,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Simpang Teritip,290000,290400,290404,SMA,1,2026-06-19 13:38:38,424,680,0,0,0,1104,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Barat,Kec. Simpang Teritip,290000,290400,290404,SMP,1,2026-06-19 13:38:38,324,364,0,0,0,688,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Koba,290000,290300,290301,PAUD,4,2026-06-19 13:38:39,208,188,4,2,1,396,7,0,4
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Koba,290000,290300,290301,SD,9,2026-06-19 13:38:39,1694,1678,33,0,0,3372,33,7,2
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Koba,290000,290300,290301,SMA,1,2026-06-19 13:38:39,748,950,0,0,0,1698,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Koba,290000,290300,290301,SMK,1,2026-06-19 13:38:39,534,908,36,0,0,1442,36,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Koba,290000,290300,290301,SMP,2,2026-06-19 13:38:39,1072,980,60,0,0,2052,60,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Lubuk Besar,290000,290300,290305,SD,2,2026-06-19 13:38:39,318,302,8,0,0,620,8,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Lubuk Besar,290000,290300,290305,SMA,1,2026-06-19 13:38:39,616,686,0,0,0,1302,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Lubuk Besar,290000,290300,290305,SMP,1,2026-06-19 13:38:39,556,556,25,0,0,1112,25,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Namang,290000,290300,290306,SD,3,2026-06-19 13:38:39,318,310,0,0,0,628,0,3,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Namang,290000,290300,290306,SMP,1,2026-06-19 13:38:40,548,488,0,0,0,1036,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Pangkalan Baru,290000,290300,290302,PAUD,9,2026-06-19 13:38:40,82,66,2,0,42,148,44,1,8
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Pangkalan Baru,290000,290300,290302,SD,6,2026-06-19 13:38:40,872,886,2,0,0,1758,2,6,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Pangkalan Baru,290000,290300,290302,SMP,1,2026-06-19 13:38:40,296,270,35,0,0,566,35,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Simpang Katis,290000,290300,290304,SD,4,2026-06-19 13:38:40,0,0,0,0,0,0,0,4,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Sungai Selan,290000,290300,290303,SD,3,2026-06-19 13:38:40,0,0,0,0,0,0,0,3,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,Kec. Sungai Selan,290000,290300,290303,SMA,1,2026-06-19 13:38:40,638,794,94,0,0,1432,94,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Badau,290000,290200,290208,SMK,1,2026-06-19 13:38:40,0,0,0,0,0,0,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Membalong,290000,290200,290201,SD,2,2026-06-19 13:38:40,280,276,0,0,0,556,0,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Membalong,290000,290200,290201,SMA,1,2026-06-19 13:38:40,502,590,0,0,0,1092,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Membalong,290000,290200,290201,SMP,2,2026-06-19 13:38:40,422,520,3,0,0,942,3,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Sijuk,290000,290200,290207,SD,4,2026-06-19 13:38:40,544,518,0,0,0,1062,0,4,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Sijuk,290000,290200,290207,SMP,1,2026-06-19 13:38:41,364,360,0,0,0,724,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Tanjung Pandan,290000,290200,290206,PAUD,7,2026-06-19 13:38:41,134,120,0,0,0,254,0,1,6
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Tanjung Pandan,290000,290200,290206,SD,7,2026-06-19 13:38:41,950,876,49,0,0,1826,49,5,2
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Tanjung Pandan,290000,290200,290206,SKB,1,2026-06-19 13:38:41,346,300,0,0,0,646,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Tanjung Pandan,290000,290200,290206,SMA,3,2026-06-19 13:38:41,1630,2044,20,0,0,3674,20,2,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Tanjung Pandan,290000,290200,290206,SMK,2,2026-06-19 13:38:41,1918,1444,0,1,0,3362,1,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Belitung,Kec. Tanjung Pandan,290000,290200,290206,SMP,6,2026-06-19 13:38:41,1896,1946,40,0,0,3842,40,4,2
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Belinyu,290000,290100,290113,SMK,1,2026-06-19 13:38:36,356,370,0,0,0,726,0,0,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Belinyu,290000,290100,290113,SMP,1,2026-06-19 13:38:36,418,484,50,0,0,902,50,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Pemali,290000,290100,290116,PAUD,2,2026-06-19 13:38:36,132,124,1,0,0,256,1,1,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Pemali,290000,290100,290116,SD,8,2026-06-19 13:38:36,1516,1416,27,0,0,2932,27,7,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Pemali,290000,290100,290116,SMA,1,2026-06-19 13:38:36,718,1070,0,0,0,1788,0,1,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Pemali,290000,290100,290116,SMP,2,2026-06-19 13:38:36,810,824,16,1,0,1634,17,2,0
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Sungailiat,290000,290100,290109,PAUD,6,2026-06-19 13:38:36,570,570,20,2,141,1140,163,1,5
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Sungailiat,290000,290100,290109,SD,7,2026-06-19 13:38:36,1680,1566,55,0,0,3246,55,4,3
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Sungailiat,290000,290100,290109,SMA,1,2026-06-19 13:38:36,62,46,0,0,0,108,0,0,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Sungailiat,290000,290100,290109,SMK,2,2026-06-19 13:38:36,1432,1268,0,0,0,2700,0,1,1
2026,Prov. Kepulauan Bangka Belitung,Kab. Bangka,Kec. Sungailiat,290000,290100,290109,SMP,3,2026-06-19 13:38:37,1994,2062,166,1,0,4056,167,3,0
2026,Prov. Banten,Kota Tangerang Selatan,Kec. Pamulang,280000,286300,286303,SD,1,2026-06-19 13:33:45,0,0,0,0,0,0,0,0,1
2026,Prov. Banten,Kota Tangerang Selatan,Kec. Pondok Aren,280000,286300,286304,SMA,1,2026-06-19 13:33:45,0,0,0,0,0,0,0,0,1
2026,Prov. Banten,Kota Tangerang Selatan,Kec. Pondok Aren,280000,286300,286304,SMP,1,2026-06-19 13:33:45,0,0,122,1,0,0,123,1,0
2026,Prov. Banten,Kota Tangerang Selatan,Kec. Serpong,280000,286300,286305,SMP,1,2026-06-19 13:33:45,0,0,2,0,11,0,13,0,1
2026,Prov. Banten,Kota Tangerang Selatan,Kec. Serpong Utara,280000,286300,286306,SD,1,2026-06-19 13:33:45,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kota Tangerang Selatan,Kec. Setu,280000,286300,286307,SMP,1,2026-06-19 13:33:45,0,0,6,0,0,0,6,0,1
2026,Prov. Banten,Kota Serang,Kec. Cipocok Jaya,280000,286200,286201,SD,1,2026-06-19 13:33:44,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kota Serang,Kec. Cipocok Jaya,280000,286200,286201,SMA,1,2026-06-19 13:33:44,0,0,10,0,0,0,10,1,0
2026,Prov. Banten,Kota Serang,Kec. Serang,280000,286200,286207,SD,1,2026-06-19 13:33:45,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kota Serang,Kec. Serang,280000,286200,286207,SMA,1,2026-06-19 13:33:45,0,0,280,17,2,0,299,1,0
2026,Prov. Banten,Kota Tangerang,Kec. Batuceper,280000,286100,286105,SMK,1,2026-06-19 13:33:45,0,0,0,0,0,0,0,0,1
2026,Prov. Banten,Kota Tangerang,Kec. Cibodas,280000,286100,286111,SD,1,2026-06-19 13:33:45,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kota Tangerang,Kec. Cipondoh,280000,286100,286102,SMP,1,2026-06-19 13:33:45,0,0,10,2,0,0,12,1,0
2026,Prov. Banten,Kota Tangerang,Kec. Jati uwung,280000,286100,286104,SMP,2,2026-06-19 13:33:45,576,580,0,0,0,1156,0,1,1
2026,Prov. Banten,Kota Tangerang,Kec. Karawaci,280000,286100,286110,SD,1,2026-06-19 13:33:45,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kota Tangerang,Kec. Periuk,280000,286100,286112,SMP,1,2026-06-19 13:33:45,974,948,0,0,0,1922,0,1,0
2026,Prov. Banten,Kota Tangerang,Kec. Pinang,280000,286100,286109,SMP,2,2026-06-19 13:33:45,0,0,0,0,1,0,1,0,2
2026,Prov. Banten,Kota Tangerang,Kec. Tangerang,280000,286100,286103,SMP,1,2026-06-19 13:33:45,804,772,0,0,0,1576,0,1,0
2026,Prov. Banten,Kota Cilegon,Kec. Cilegon,280000,286000,286003,SD,1,2026-06-19 13:33:44,164,122,0,0,0,286,0,0,1
2026,Prov. Banten,Kab. Serang,Kec. Baros,280000,280400,280405,SMK,1,2026-06-19 13:33:43,928,956,0,0,0,1884,0,0,1
2026,Prov. Banten,Kab. Serang,Kec. Ciruas,280000,280400,280424,SD,1,2026-06-19 13:33:43,0,0,0,1,0,0,1,1,0
2026,Prov. Banten,Kab. Serang,Kec. Kragilan,280000,280400,280413,SD,1,2026-06-19 13:33:43,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kab. Serang,Kec. Kragilan,280000,280400,280413,SMP,1,2026-06-19 13:33:43,0,0,0,0,0,0,0,0,1
2026,Prov. Banten,Kab. Serang,Kec. Pontang,280000,280400,280425,SD,1,2026-06-19 13:33:43,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kab. Tangerang,Kec. Kosambi,280000,280300,280321,PAUD,1,2026-06-19 13:33:44,28,40,0,0,0,68,0,0,1
2026,Prov. Banten,Kab. Tangerang,Kec. Kresek,280000,280300,280314,PAUD,1,2026-06-19 13:33:44,36,42,0,0,0,78,0,0,1
2026,Prov. Banten,Kab. Tangerang,Kec. Pasar Kemis,280000,280300,280312,PAUD,1,2026-06-19 13:33:44,0,0,0,0,0,0,0,0,1
2026,Prov. Banten,Kab. Tangerang,Kec. Pasar Kemis,280000,280300,280312,SMP,1,2026-06-19 13:33:44,0,0,21,0,0,0,21,1,0
2026,Prov. Banten,Kab. Tangerang,Kec. Sukamulya,280000,280300,280333,SMK,1,2026-06-19 13:33:44,0,0,0,0,0,0,0,0,1
2026,Prov. Banten,Kab. Tangerang,Kec. Teluk naga,280000,280300,280320,PAUD,1,2026-06-19 13:33:44,0,0,0,0,11,0,11,0,1
2026,Prov. Banten,Kab. Tangerang,Kec. Tiga raksa,280000,280300,280302,SMP,1,2026-06-19 13:33:44,0,0,13,0,4,0,17,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Banjarsari,280000,280200,280206,SMA,1,2026-06-19 13:33:40,868,914,0,0,0,1782,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Cibeber,280000,280200,280204,PAUD,1,2026-06-19 13:33:40,34,26,0,1,0,60,1,0,1
2026,Prov. Banten,Kab. Lebak,Kec. Cibeber,280000,280200,280204,SMP,1,2026-06-19 13:33:40,204,210,0,2,0,414,2,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Cihara,280000,280200,280224,PAUD,2,2026-06-19 13:33:40,72,60,0,0,35,132,35,0,2
2026,Prov. Banten,Kab. Lebak,Kec. Cihara,280000,280200,280224,SD,1,2026-06-19 13:33:40,70,98,0,0,0,168,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Cihara,280000,280200,280224,SMA,1,2026-06-19 13:33:40,194,186,0,0,0,380,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Cikulur,280000,280200,280215,PAUD,1,2026-06-19 13:33:40,54,58,0,1,46,112,47,0,1
2026,Prov. Banten,Kab. Lebak,Kec. Cileles,280000,280200,280207,SD,1,2026-06-19 13:33:41,214,188,0,0,0,402,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Cilograng,280000,280200,280223,PAUD,1,2026-06-19 13:33:41,10,10,0,0,0,20,0,0,1
2026,Prov. Banten,Kab. Lebak,Kec. Cimarga,280000,280200,280214,SMA,1,2026-06-19 13:33:41,0,0,0,5,0,0,5,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Cipanas,280000,280200,280212,SD,1,2026-06-19 13:33:41,168,188,0,0,0,356,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Cirinten,280000,280200,280226,SMP,1,2026-06-19 13:33:41,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Curug bitung,280000,280200,280220,SMP,2,2026-06-19 13:33:41,0,0,5,2,0,0,7,2,0
2026,Prov. Banten,Kab. Lebak,Kec. Gunung kencana,280000,280200,280208,SD,1,2026-06-19 13:33:41,68,76,0,0,0,144,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Kalanganyar,280000,280200,280228,SD,2,2026-06-19 13:33:41,734,734,0,0,0,1468,0,1,1
2026,Prov. Banten,Kab. Lebak,Kec. Leuwidamar,280000,280200,280210,SD,1,2026-06-19 13:33:41,302,278,0,0,0,580,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Leuwidamar,280000,280200,280210,SMP,1,2026-06-19 13:33:41,184,196,0,0,0,380,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Maja,280000,280200,280219,SMP,1,2026-06-19 13:33:41,112,92,0,0,0,204,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Malingping,280000,280200,280201,PAUD,2,2026-06-19 13:33:42,98,82,0,0,0,180,0,0,2
2026,Prov. Banten,Kab. Lebak,Kec. Malingping,280000,280200,280201,SD,1,2026-06-19 13:33:42,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Muncang,280000,280200,280211,SD,2,2026-06-19 13:33:42,104,100,0,0,0,204,0,2,0
2026,Prov. Banten,Kab. Lebak,Kec. Muncang,280000,280200,280211,SMP,1,2026-06-19 13:33:42,82,86,0,0,0,168,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Rangkasbitung,280000,280200,280218,PAUD,2,2026-06-19 13:33:42,120,132,0,1,0,252,1,1,1
2026,Prov. Banten,Kab. Lebak,Kec. Sajira,280000,280200,280213,SD,1,2026-06-19 13:33:42,0,0,0,0,0,0,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Sajira,280000,280200,280213,SMP,1,2026-06-19 13:33:42,918,768,0,0,0,1686,0,1,0
2026,Prov. Banten,Kab. Lebak,Kec. Sobang,280000,280200,280221,SD,2,2026-06-19 13:33:42,460,458,0,0,0,918,0,2,0
2026,Prov. Banten,Kab. Lebak,Kec. Wanasalam,280000,280200,280222,PAUD,2,2026-06-19 13:33:43,0,0,0,0,0,0,0,0,2
2026,Prov. Banten,Kab. Lebak,Kec. Warunggunung,280000,280200,280216,SD,3,2026-06-19 13:33:43,440,438,0,2,0,878,2,2,1
2026,Prov. Banten,Kab. Pandeglang,Kec. Mandalawangi,280000,280100,280115,SD,1,2026-06-19 13:33:43,124,78,0,0,0,202,0,1,0
2026,Prov. Banten,Kab. Pandeglang,Kec. Munjul,280000,280100,280107,SLB,1,2026-06-19 13:33:43,68,48,0,0,0,116,0,0,1
2026,Prov. Banten,Kab. Pandeglang,Kec. Panimbang,280000,280100,280106,SD,1,2026-06-19 13:33:43,112,128,0,0,0,240,0,1,0
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Oba Tengah,270000,276100,276106,SD,6,2026-06-19 13:39:10,44,56,0,0,0,100,0,6,0
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Oba Tengah,270000,276100,276106,SMK,1,2026-06-19 13:39:10,0,0,0,0,0,0,0,1,0
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Oba Utara,270000,276100,276105,PAUD,1,2026-06-19 13:39:11,0,0,0,0,0,0,0,1,0
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Oba Utara,270000,276100,276105,SD,6,2026-06-19 13:39:11,520,492,0,0,70,1012,70,6,0
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Oba Utara,270000,276100,276105,SLB,1,2026-06-19 13:39:11,42,26,0,0,0,68,0,1,0
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Tidore Selatan,270000,276100,276102,PAUD,6,2026-06-19 13:39:11,40,32,0,1,0,72,1,5,1
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Tidore Selatan,270000,276100,276102,SD,8,2026-06-19 13:39:11,298,256,4,3,18,554,25,8,0
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Tidore Selatan,270000,276100,276102,SMP,2,2026-06-19 13:39:11,0,0,0,0,2,0,2,1,1
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Tidore Timur,270000,276100,276109,SLB,3,2026-06-19 13:39:11,48,36,0,0,2,84,2,3,0
2026,Prov. Maluku Utara,Kota Tidore Kepulauan,Kec. Tidore Utara,270000,276100,276103,SMA,1,2026-06-19 13:39:11,0,0,0,0,0,0,0,1,0
2026,Prov. Maluku Utara,Kota Ternate,Kec. Pulau Ternate,270000,276000,276001,SD,5,2026-06-19 13:39:09,0,0,0,0,261,0,261,5,0
2026,Prov. Maluku Utara,Kota Ternate,Kec. Pulau Ternate,270000,276000,276001,SMP,1,2026-06-19 13:39:09,0,0,0,0,0,0,0,0,1
2026,Prov. Maluku Utara,Kota Ternate,Kec. Ternate Barat,270000,276000,276008,SD,3,2026-06-19 13:39:09,0,0,1,1,1,0,3,3,0
2026,Prov. Maluku Utara,Kota Ternate,Kec. Ternate Barat,270000,276000,276008,SMA,1,2026-06-19 13:39:09,110,78,0,0,0,188,0,1,0
2026,Prov. Maluku Utara,Kota Ternate,Kec. Ternate Barat,270000,276000,276008,SMP,1,2026-06-19 13:39:09,0,0,0,0,0,0,0,1,0
2026,Prov. Maluku Utara,Kota Ternate,Kec. Ternate Selatan,270000,276000,276002,SD,12,2026-06-19 13:39:09,0,0,1,1,21,0,23,10,2
